time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-12 00:00:00+00:00,1,1,0,0
2025-02-13 00:00:00+00:00,0,0,1,1
2025-02-14 00:00:00+00:00,0,0,16,1
2025-02-15 00:00:00+00:00,2,2,1,1
2025-02-16 00:00:00+00:00,6,1,0,0
2025-02-17 00:00:00+00:00,2,2,0,0
2025-02-19 00:00:00+00:00,0,0,1,1
2025-02-22 00:00:00+00:00,1,1,1,1
2025-02-24 00:00:00+00:00,1,1,0,0
2025-02-27 00:00:00+00:00,1,1,1,1
2025-02-28 00:00:00+00:00,0,0,11,1
