time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-15 00:00:00+00:00,1,1,2.0,2.0
2025-04-16 00:00:00+00:00,10,6,2.0,2.0
2025-04-17 00:00:00+00:00,3,3,,
2025-04-18 00:00:00+00:00,5,4,,
2025-04-21 00:00:00+00:00,3,3,1.0,1.0
2025-04-23 00:00:00+00:00,11,9,3.0,3.0
2025-04-24 00:00:00+00:00,1,1,2.0,1.0
2025-04-25 00:00:00+00:00,1,1,,
2025-04-27 00:00:00+00:00,1,1,15.0,2.0
2025-04-28 00:00:00+00:00,8,7,3.0,2.0
