referrer,views_total,views_unique
Google,166,27
github.com,63,9
brian2cuda.readthedocs.io,12,3
neurostars.org,8,5
brian.discourse.group,6,2
annarchy.github.io,4,1
search.brave.com,4,1
github.dev,3,1
Bing,2,2
sprekelerlab.org,1,1
