referrer,views_total,views_unique
Google,144,19
github.com,16,5
brian2cuda.readthedocs.io,10,4
brian.discourse.group,10,3
search.brave.com,5,2
github.dev,3,1
frontiersin.org,1,1
readcube.com,1,1
sprekelerlab.org,1,1
