url_path,views_total,views_unique
/brian-team/brian2cuda,21,16
/brian-team/brian2cuda/issues/225,8,6
/brian-team/brian2cuda/tree/master/brian2cuda,8,4
/brian-team/brian2cuda/issues/53,4,4
/brian-team/brian2cuda/issues/45,2,2
/brian-team/brian2cuda/tree/master/brian2cuda/brianlib,2,2
/brian-team/brian2cuda/tree/master/brian2cuda/templates,2,2
/brian-team/brian2cuda/blob/835c978ad758bc0621e34344c1fb7b811ef8a118/brian2cuda/tests/features/cuda_configuration.py,2,1
/brian-team/brian2cuda/blob/master/README.md,2,1
/brian-team/brian2cuda/blob/paper2022/examples/stdp.py,2,1
