referrer,views_total,views_unique
github.com,83,4
Google,16,10
brian2cuda.readthedocs.io,15,2
Bing,1,1
DuckDuckGo,1,1
brian2.readthedocs.io,1,1
chatgpt.com,1,1
ecosia.org,1,1
