referrer,views_total,views_unique
github.com,103,7
Google,61,23
neurostars.org,20,6
search.brave.com,4,2
annarchy.github.io,4,1
Bing,2,2
brian2cuda.readthedocs.io,2,1
DuckDuckGo,1,1
