referrer,views_total,views_unique
Google,40,16
frontiersin.org,9,1
brian2cuda.readthedocs.io,8,7
cn.bing.com,4,2
sprekelerlab.org,4,1
brian2.readthedocs.io,2,1
Bing,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
