url_path,views_total,views_unique
/brian-team/brian2cuda,15,12
/brian-team/brian2cuda/issues/53,9,4
/brian-team/brian2cuda/tree/master/examples/compartmental,5,3
/brian-team/brian2cuda/tree/master/examples,4,4
/brian-team/brian2cuda/issues/45,3,2
/brian-team/brian2cuda/blob/master/examples/brunelhakim.py,2,2
/brian-team/brian2cuda/blob/master/examples/cuba.py,2,2
/brian-team/brian2cuda/blob/master/README.md,2,2
/brian-team/brian2cuda/tree/master,2,2
/brian-team/brian2cuda/blob/master/brian2cuda/cuda_generator.py,1,1
