referrer,views_total,views_unique
Google,89,7
github.com,16,1
Bing,7,2
brian2cuda.readthedocs.io,2,2
cn.bing.com,2,2
search.brave.com,2,1
sprekelerlab.org,1,1
brian2.readthedocs.io,1,1
