url_path,views_total,views_unique
/brian-team/brian2cuda,30,18
/brian-team/brian2cuda/tree/master/brian2cuda,7,4
/brian-team/brian2cuda/issues/225,5,4
/brian-team/brian2cuda/issues,4,3
/brian-team/brian2cuda/issues/53,2,2
/brian-team/brian2cuda/tree/master/brian2cuda/brianlib,2,2
/brian-team/brian2cuda/tree/master/brian2cuda/templates,2,2
/brian-team/brian2cuda/tree/master/brian2cuda/tools,2,2
/brian-team/brian2cuda/tree/master/examples,2,2
/brian-team/brian2cuda/blob/835c978ad758bc0621e34344c1fb7b811ef8a118/brian2cuda/tests/features/cuda_configuration.py,2,1
