url_path,views_total,views_unique
/brian-team/brian2cuda,15,10
/brian-team/brian2cuda/tree/master/examples,4,1
/brian-team/brian2cuda/tree/master/brian2cuda,3,3
/brian-team/brian2cuda/blob/master/docs_sphinx/introduction/index.rst,2,1
/brian-team/brian2cuda/blob/master/examples/TODO.txt,2,1
/brian-team/brian2cuda/tree/master,2,1
/brian-team/brian2cuda/blob/master/brian2cuda/cuda_generator.py,1,1
/brian-team/brian2cuda/blob/master/brian2cuda/tools/remote_run_scripts/_load_remote_config.sh,1,1
/brian-team/brian2cuda/blob/master/brian2cuda/tools/run_examples/run_brian2_examples.py,1,1
/brian-team/brian2cuda/blob/master/docs_sphinx/index.rst,1,1
