referrer,views_total,views_unique
brian2.readthedocs.io,9,2
Google,7,7
brian2cuda.readthedocs.io,4,4
DuckDuckGo,2,2
Bing,2,2
github.com,2,1
frontiersin.org,2,1
search.brave.com,1,1
