referrer,views_total,views_unique
Google,173,26
github.com,62,8
neurostars.org,12,5
brian2cuda.readthedocs.io,12,3
search.brave.com,5,1
brian.discourse.group,4,2
annarchy.github.io,4,1
github.dev,3,1
Bing,2,2
sprekelerlab.org,1,1
