referrer,views_total,views_unique
Google,40,19
brian2cuda.readthedocs.io,19,8
github.com,10,4
frontiersin.org,9,1
sprekelerlab.org,4,1
Bing,2,2
chatgpt.com,1,1
cn.bing.com,1,1
DuckDuckGo,1,1
