time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,1,1,0,0
2025-06-26 00:00:00+00:00,0,0,1,1
2025-06-27 00:00:00+00:00,1,1,0,0
2025-06-28 00:00:00+00:00,0,0,1,1
2025-07-02 00:00:00+00:00,1,1,0,0
2025-07-03 00:00:00+00:00,2,2,0,0
2025-07-07 00:00:00+00:00,0,0,1,1
2025-07-08 00:00:00+00:00,26,1,4,1
2025-07-09 00:00:00+00:00,5,5,1,1
2025-07-10 00:00:00+00:00,0,0,3,2
2025-07-11 00:00:00+00:00,1,1,0,0
2025-07-12 00:00:00+00:00,4,4,0,0
2025-07-14 00:00:00+00:00,2,1,0,0
2025-07-16 00:00:00+00:00,1,1,1,1
2025-07-17 00:00:00+00:00,2,2,0,0
2025-07-21 00:00:00+00:00,0,0,1,1
2025-07-25 00:00:00+00:00,2,2,0,0
2025-07-27 00:00:00+00:00,0,0,4,1
2025-07-28 00:00:00+00:00,1,1,1,1
2025-07-30 00:00:00+00:00,1,1,0,0
2025-07-31 00:00:00+00:00,1,1,0,0
2025-08-04 00:00:00+00:00,0,0,1,1
2025-08-06 00:00:00+00:00,1,1,0,0
2025-08-08 00:00:00+00:00,1,1,3,1
2025-08-12 00:00:00+00:00,3,3,1,1
2025-08-13 00:00:00+00:00,1,1,0,0
2025-08-14 00:00:00+00:00,0,0,3,2
2025-08-15 00:00:00+00:00,1,1,0,0
2025-08-19 00:00:00+00:00,2,2,0,0
2025-08-21 00:00:00+00:00,0,0,1,1
2025-08-25 00:00:00+00:00,2,2,0,0
2025-08-26 00:00:00+00:00,1,1,0,0
2025-08-27 00:00:00+00:00,4,4,0,0
2025-08-31 00:00:00+00:00,1,1,0,0
2025-09-02 00:00:00+00:00,1,1,0,0
2025-09-04 00:00:00+00:00,1,1,0,0
2025-09-05 00:00:00+00:00,2,2,0,0
2025-09-06 00:00:00+00:00,0,0,1,1
2025-09-07 00:00:00+00:00,1,1,0,0
2025-09-08 00:00:00+00:00,5,2,0,0
2025-09-09 00:00:00+00:00,0,0,2,1
2025-09-10 00:00:00+00:00,2,1,0,0
2025-09-11 00:00:00+00:00,1,1,0,0
2025-09-16 00:00:00+00:00,0,0,2,1
2025-09-17 00:00:00+00:00,0,0,28,1
2025-09-18 00:00:00+00:00,1,1,2,1
2025-09-20 00:00:00+00:00,1,1,0,0
2025-09-21 00:00:00+00:00,1,1,0,0
2025-09-22 00:00:00+00:00,0,0,1,1
2025-09-24 00:00:00+00:00,3,1,1,1
2025-09-25 00:00:00+00:00,3,2,0,0
2025-09-26 00:00:00+00:00,7,6,0,0
2025-09-28 00:00:00+00:00,3,3,0,0
2025-09-29 00:00:00+00:00,2,2,0,0
2025-10-01 00:00:00+00:00,6,6,0,0
2025-10-02 00:00:00+00:00,2,2,0,0
2025-10-08 00:00:00+00:00,0,0,1,1
2025-10-10 00:00:00+00:00,5,2,0,0
2025-10-13 00:00:00+00:00,1,1,7,2
2025-10-14 00:00:00+00:00,3,3,1,1
2025-10-16 00:00:00+00:00,0,0,1,1
2025-10-17 00:00:00+00:00,1,1,0,0
2025-10-18 00:00:00+00:00,4,3,0,0
2025-10-20 00:00:00+00:00,3,3,0,0
2025-10-21 00:00:00+00:00,3,3,49,6
2025-10-22 00:00:00+00:00,1,1,19,3
2025-10-23 00:00:00+00:00,1,1,0,0
2025-10-24 00:00:00+00:00,1,1,1,1
2025-10-25 00:00:00+00:00,0,0,1,1
2025-10-26 00:00:00+00:00,2,2,0,0
2025-10-27 00:00:00+00:00,5,5,1,1
2025-10-28 00:00:00+00:00,0,0,9,4
2025-10-29 00:00:00+00:00,2,2,0,0
2025-10-30 00:00:00+00:00,3,3,0,0
2025-10-31 00:00:00+00:00,1,1,0,0
2025-11-01 00:00:00+00:00,2,2,3,3
2025-11-02 00:00:00+00:00,0,0,5,2
2025-11-03 00:00:00+00:00,0,0,1,1
2025-11-04 00:00:00+00:00,2,1,0,0
2025-11-05 00:00:00+00:00,2,2,0,0
2025-11-06 00:00:00+00:00,1,1,1,1
2025-11-07 00:00:00+00:00,5,5,0,0
2025-11-09 00:00:00+00:00,4,3,0,0
2025-11-11 00:00:00+00:00,2,2,1,1
2025-11-12 00:00:00+00:00,4,4,1,1
2025-11-13 00:00:00+00:00,1,1,0,0
2025-11-17 00:00:00+00:00,1,1,1,1
2025-11-18 00:00:00+00:00,2,2,0,0
2025-11-19 00:00:00+00:00,0,0,1,1
2025-11-21 00:00:00+00:00,3,1,1,1
2025-11-23 00:00:00+00:00,0,0,10,1
2025-11-24 00:00:00+00:00,2,2,0,0
2025-11-25 00:00:00+00:00,1,1,0,0
2025-11-26 00:00:00+00:00,12,12,20,2
2025-11-27 00:00:00+00:00,1,1,62,3
2025-11-28 00:00:00+00:00,2,2,9,1
2025-11-29 00:00:00+00:00,3,3,9,1
2025-11-30 00:00:00+00:00,1,1,4,3
2025-12-02 00:00:00+00:00,1,1,0,0
2025-12-03 00:00:00+00:00,0,0,3,1
2025-12-04 00:00:00+00:00,2,2,1,1
2025-12-05 00:00:00+00:00,8,5,1,1
2025-12-06 00:00:00+00:00,0,0,1,1
2025-12-07 00:00:00+00:00,1,1,0,0
2025-12-08 00:00:00+00:00,22,12,40,3
2025-12-09 00:00:00+00:00,11,5,120,3
2025-12-10 00:00:00+00:00,2,2,2,1
2025-12-11 00:00:00+00:00,67,28,4,1
2025-12-12 00:00:00+00:00,7,7,1,1
2025-12-13 00:00:00+00:00,2,2,0,0
2025-12-14 00:00:00+00:00,1,1,8,1
2025-12-15 00:00:00+00:00,2,2,1,1
2025-12-16 00:00:00+00:00,3,3,0,0
2025-12-17 00:00:00+00:00,13,6,0,0
2025-12-18 00:00:00+00:00,5,5,2,2
2025-12-20 00:00:00+00:00,4,4,0,0
2025-12-21 00:00:00+00:00,9,9,0,0
2025-12-22 00:00:00+00:00,1,1,0,0
