referrer,views_total,views_unique
Google,343,92
github.com,74,23
briansimulator.org,30,12
open-neuromorphic.org,10,9
Bing,6,6
cn.bing.com,6,5
docs.google.com,6,4
brian2.readthedocs.io,6,4
brian.discourse.group,4,2
search.brave.com,3,1
