referrer,views_total,views_unique
Google,138,56
github.com,110,17
open-neuromorphic.org,14,5
briansimulator.org,12,6
pypi.org,11,2
brian2.readthedocs.io,8,3
chatgpt.com,8,3
cn.bing.com,7,3
brian.discourse.group,7,2
Bing,5,3
