referrer,views_total,views_unique
github.com,131,33
Google,98,51
brian2.readthedocs.io,30,13
DuckDuckGo,19,5
open-neuromorphic.org,14,4
en.wikipedia.org,10,1
Bing,7,5
chatgpt.com,3,3
briansimulator.org,2,2
claude.ai,2,2
