referrer,views_total,views_unique
github.com,337,40
Google,199,62
brian2.readthedocs.io,57,19
briansimulator.org,35,12
neurostars.org,32,6
chatgpt.com,16,6
Bing,13,5
en.wikipedia.org,13,3
brian.discourse.group,7,4
theregister.com,6,3
