referrer,views_total,views_unique
Google,54,40
github.com,50,24
brian2.readthedocs.io,35,14
briansimulator.org,19,5
Bing,13,8
open-neuromorphic.org,8,4
en.wikipedia.org,4,2
chatgpt.com,3,3
DuckDuckGo,2,2
theregister.com,2,2
