referrer,views_total,views_unique
Google,250,65
github.com,60,23
brian2.readthedocs.io,29,5
Bing,28,7
briansimulator.org,26,12
search.brave.com,17,4
chatgpt.com,16,7
ecosia.org,14,1
open-neuromorphic.org,7,6
en.wikipedia.org,7,3
