referrer,views_total,views_unique
Google,114,66
github.com,107,35
briansimulator.org,39,11
Bing,28,9
brian2.readthedocs.io,24,11
brian.discourse.group,21,2
marcel.stimberg.info,21,1
chatgpt.com,19,8
en.wikipedia.org,14,4
DuckDuckGo,12,2
