referrer,views_total,views_unique
Google,398,91
github.com,296,56
neurostars.org,90,19
brian2.readthedocs.io,39,20
chatgpt.com,22,7
theregister.com,20,19
Bing,19,10
search.brave.com,12,1
briansimulator.org,9,5
DuckDuckGo,8,6
