referrer,views_total,views_unique
Google,146,68
github.com,71,28
brian.discourse.group,28,4
briansimulator.org,22,7
Bing,21,7
chatgpt.com,16,6
DuckDuckGo,14,3
en.wikipedia.org,13,3
brian2.readthedocs.io,12,8
open-neuromorphic.org,7,2
