referrer,views_total,views_unique
Google,156,63
github.com,116,34
brian2.readthedocs.io,48,18
DuckDuckGo,46,8
en.wikipedia.org,34,3
briansimulator.org,24,8
Bing,19,10
chatgpt.com,17,5
brian.discourse.group,14,5
open-neuromorphic.org,10,6
