time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-02 00:00:00+00:00,35,27,194,37
2026-04-03 00:00:00+00:00,101,61,58,35
2026-04-04 00:00:00+00:00,56,42,39,23
2026-04-05 00:00:00+00:00,52,25,75,20
2026-04-06 00:00:00+00:00,29,26,54,23
2026-04-07 00:00:00+00:00,19,13,63,40
2026-04-08 00:00:00+00:00,28,21,37,21
2026-04-09 00:00:00+00:00,269,20,94,35
2026-04-10 00:00:00+00:00,237,29,152,29
2026-04-11 00:00:00+00:00,26,17,33,18
2026-04-12 00:00:00+00:00,553,25,62,17
2026-04-13 00:00:00+00:00,47,21,56,25
2026-04-14 00:00:00+00:00,154,14,38,24
2026-04-15 00:00:00+00:00,128,27,111,34
