referrer,views_total,views_unique
Google,306,92
github.com,75,26
briansimulator.org,30,13
brian2.readthedocs.io,15,8
open-neuromorphic.org,9,8
docs.google.com,9,5
Bing,8,7
marcel.stimberg.info,6,1
chatgpt.com,5,5
link.gitcode.com,5,2
