referrer,views_total,views_unique
Google,107,34
github.com,80,24
briansimulator.org,36,9
brian2.readthedocs.io,22,11
brian.discourse.group,18,7
Bing,14,10
DuckDuckGo,10,1
open-neuromorphic.org,8,4
chatgpt.com,5,4
docs.neuroml.org,2,1
