referrer,views_total,views_unique
Google,105,36
github.com,82,25
briansimulator.org,37,8
brian2.readthedocs.io,24,11
brian.discourse.group,16,7
Bing,13,9
open-neuromorphic.org,10,5
DuckDuckGo,10,1
chatgpt.com,5,4
search.brave.com,2,2
