referrer,views_total,views_unique
Google,123,55
github.com,65,22
brian2.readthedocs.io,58,20
brian.discourse.group,32,12
Bing,31,9
chatgpt.com,24,10
briansimulator.org,20,7
DuckDuckGo,17,5
open-neuromorphic.org,8,4
search.brave.com,7,2
