url_path,views_total,views_unique
/brian-team/brian2,159,107
/brian-team/brian2/issues,22,14
/brian-team/brian2/tree/master/brian2,12,11
/brian-team/brian2/tree/master/examples,9,5
/brian-team/brian2/tree/master/tutorials,9,5
/brian-team/brian2/pulls,8,6
/brian-team/brian2/tree/master,6,6
/brian-team/brian2/blob/master/tutorials/1-intro-to-brian-neurons.ipynb,6,5
/brian-team/brian2/blob/master/tutorials/3-intro-to-brian-simulations.ipynb,6,4
/brian-team/brian2/tree/master/examples/multiprocessing,5,3
