referrer,views_total,views_unique
Google,128,71
github.com,98,19
briansimulator.org,31,11
brian2.readthedocs.io,18,6
chatgpt.com,13,8
Bing,10,6
yandex.ru,10,2
gemini.google.com,7,3
DuckDuckGo,6,6
cn.bing.com,4,4
