referrer,views_total,views_unique
Google,346,92
github.com,72,23
briansimulator.org,26,11
brian2.readthedocs.io,14,6
open-neuromorphic.org,10,9
Bing,8,7
docs.google.com,6,4
cn.bing.com,6,4
chatgpt.com,3,3
brian.discourse.group,3,1
