referrer,views_total,views_unique
Google,82,41
github.com,54,25
brian2.readthedocs.io,17,12
briansimulator.org,5,5
en.wikipedia.org,5,2
chatgpt.com,4,4
Bing,4,3
search.brave.com,3,2
open-neuromorphic.org,2,2
pypi.org,2,2
