referrer,views_total,views_unique
github.com,281,43
Google,249,67
neurostars.org,46,8
brian2.readthedocs.io,44,15
chatgpt.com,33,9
briansimulator.org,32,9
Bing,15,7
theregister.com,11,7
en.wikipedia.org,10,3
brian.discourse.group,7,4
