referrer,views_total,views_unique
Google,289,225
github.com,66,31
brian2.readthedocs.io,25,14
briansimulator.org,15,9
search.brave.com,15,3
chatgpt.com,11,9
Bing,11,4
theregister.com,4,4
Yahoo,4,1
brian.discourse.group,4,1
