time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-24 00:00:00+00:00,37.0,4.0,57,17
2025-04-25 00:00:00+00:00,113.0,8.0,43,20
2025-04-26 00:00:00+00:00,4.0,4.0,41,13
2025-04-27 00:00:00+00:00,2.0,2.0,32,15
2025-04-28 00:00:00+00:00,389.0,20.0,41,21
2025-04-29 00:00:00+00:00,183.0,22.0,38,18
2025-04-30 00:00:00+00:00,133.0,8.0,39,18
2025-05-01 00:00:00+00:00,95.0,9.0,11,9
2025-05-02 00:00:00+00:00,6.0,3.0,32,15
2025-05-03 00:00:00+00:00,7.0,3.0,15,10
2025-05-04 00:00:00+00:00,48.0,4.0,33,8
2025-05-05 00:00:00+00:00,210.0,25.0,75,18
2025-05-06 00:00:00+00:00,,,36,13
2025-05-07 00:00:00+00:00,13.0,9.0,38,22
