referrer,views_total,views_unique
Google,130,72
github.com,113,27
brian2.readthedocs.io,23,9
briansimulator.org,16,8
Bing,10,6
chatgpt.com,8,6
DuckDuckGo,7,7
brian.discourse.group,6,3
cn.bing.com,3,3
yandex.ru,2,1
