referrer,views_total,views_unique
Google,265,63
github.com,71,31
brian2.readthedocs.io,16,12
briansimulator.org,16,5
brian.discourse.group,10,2
chatgpt.com,8,7
help.appveyor.com,7,7
Bing,6,5
open-neuromorphic.org,6,3
perplexity.ai,3,2
