referrer,views_total,views_unique
Google,295,159
github.com,92,35
brian2.readthedocs.io,60,20
briansimulator.org,18,8
Bing,8,6
chatgpt.com,8,3
en.wikipedia.org,8,3
brian.discourse.group,6,1
neurostars.org,5,2
copilot.microsoft.com,3,1
