referrer,views_total,views_unique
Google,124,71
github.com,109,37
briansimulator.org,37,10
Bing,26,7
brian2.readthedocs.io,24,11
marcel.stimberg.info,21,1
brian.discourse.group,20,1
chatgpt.com,16,7
en.wikipedia.org,14,4
DuckDuckGo,13,3
