time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-29 00:00:00+00:00,183.0,22.0,38,18
2025-04-30 00:00:00+00:00,133.0,8.0,39,18
2025-05-01 00:00:00+00:00,95.0,9.0,11,9
2025-05-02 00:00:00+00:00,6.0,3.0,32,15
2025-05-03 00:00:00+00:00,7.0,3.0,15,10
2025-05-04 00:00:00+00:00,48.0,4.0,33,8
2025-05-05 00:00:00+00:00,210.0,25.0,75,18
2025-05-06 00:00:00+00:00,,,36,13
2025-05-07 00:00:00+00:00,13.0,9.0,40,24
2025-05-08 00:00:00+00:00,7.0,7.0,99,22
2025-05-09 00:00:00+00:00,93.0,7.0,24,16
2025-05-10 00:00:00+00:00,2.0,2.0,17,9
2025-05-11 00:00:00+00:00,20.0,2.0,18,14
2025-05-12 00:00:00+00:00,33.0,8.0,40,14
