referrer,views_total,views_unique
github.com,134,15
Google,124,51
brian.discourse.group,13,3
briansimulator.org,12,6
open-neuromorphic.org,11,3
chatgpt.com,9,4
brian2.readthedocs.io,9,4
cn.bing.com,8,4
Bing,6,4
qiita.com,4,2
