referrer,views_total,views_unique
Google,103,33
github.com,57,21
briansimulator.org,35,9
brian2.readthedocs.io,21,10
brian.discourse.group,18,7
Bing,14,10
DuckDuckGo,10,1
open-neuromorphic.org,6,2
chatgpt.com,5,4
docs.neuroml.org,2,1
