referrer,views_total,views_unique
Google,331,75
github.com,275,50
neurostars.org,93,15
brian2.readthedocs.io,35,18
chatgpt.com,30,9
Bing,21,11
theregister.com,13,9
search.brave.com,12,1
DuckDuckGo,7,5
en.wikipedia.org,7,4
