referrer,views_total,views_unique
Google,284,76
github.com,91,35
brian2.readthedocs.io,33,15
briansimulator.org,24,8
chatgpt.com,10,7
help.appveyor.com,9,9
Bing,8,6
brian.discourse.group,8,2
en.wikipedia.org,6,2
neurostars.org,6,2
