referrer,views_total,views_unique
github.com,215,35
Google,148,68
brian2.readthedocs.io,57,23
Bing,20,9
neurostars.org,17,3
briansimulator.org,16,13
en.wikipedia.org,9,3
open-neuromorphic.org,8,5
ecosia.org,4,2
DuckDuckGo,3,3
