referrer,views_total,views_unique
Google,245,82
github.com,79,23
Bing,13,8
open-neuromorphic.org,7,4
yandex.ru,6,3
brian.discourse.group,6,2
briansimulator.org,5,5
chatgpt.com,5,3
cn.bing.com,5,2
ieeexplore.ieee.org,3,1
