referrer,views_total,views_unique
Google,63,43
github.com,58,30
brian2.readthedocs.io,39,16
briansimulator.org,22,6
Bing,14,10
chatgpt.com,11,6
open-neuromorphic.org,8,6
DuckDuckGo,5,3
en.wikipedia.org,4,2
brian.discourse.group,1,1
