referrer,views_total,views_unique
Google,121,59
github.com,58,24
en.wikipedia.org,28,2
Bing,19,5
brian2.readthedocs.io,16,9
cn.bing.com,10,4
brian.discourse.group,9,6
chatgpt.com,8,5
open-neuromorphic.org,8,4
briansimulator.org,7,6
