referrer,views_total,views_unique
Google,169,71
github.com,83,35
open-neuromorphic.org,33,2
brian2.readthedocs.io,15,9
briansimulator.org,15,7
brian.discourse.group,14,2
pypi.org,6,3
search.brave.com,5,4
Bing,4,4
chatgpt.com,4,3
