referrer,views_total,views_unique
Google,167,64
github.com,131,34
brian2.readthedocs.io,48,19
DuckDuckGo,40,7
en.wikipedia.org,35,3
chatgpt.com,24,6
Bing,19,10
briansimulator.org,15,7
brian.discourse.group,13,5
pypi.org,10,5
