referrer,views_total,views_unique
Google,170,63
github.com,103,29
brian2.readthedocs.io,49,20
DuckDuckGo,46,8
en.wikipedia.org,34,3
briansimulator.org,26,9
Bing,19,10
brian.discourse.group,19,6
chatgpt.com,18,4
open-neuromorphic.org,10,6
