referrer,views_total,views_unique
Google,162,76
github.com,104,27
brian2.readthedocs.io,20,7
briansimulator.org,17,11
DuckDuckGo,13,7
brian.discourse.group,13,4
Bing,12,5
cn.bing.com,10,4
chatgpt.com,7,4
open-neuromorphic.org,4,1
