referrer,views_total,views_unique
github.com,213,33
Google,156,68
brian2.readthedocs.io,74,25
Bing,20,9
briansimulator.org,19,15
neurostars.org,17,3
en.wikipedia.org,12,4
chatgpt.com,6,3
open-neuromorphic.org,5,4
ecosia.org,4,2
