referrer,views_total,views_unique
github.com,114,11
Google,86,36
brian.discourse.group,9,2
brian2.readthedocs.io,8,3
cn.bing.com,6,3
Bing,5,4
briansimulator.org,5,3
qiita.com,4,2
DuckDuckGo,3,3
chatgpt.com,2,2
