referrer,views_total,views_unique
github.com,215,32
Google,118,61
brian2.readthedocs.io,78,24
briansimulator.org,41,15
neurostars.org,33,4
Bing,21,8
en.wikipedia.org,12,4
chatgpt.com,11,5
open-neuromorphic.org,5,4
brian.discourse.group,4,3
