referrer,views_total,views_unique
Google,112,39
github.com,90,26
brian2.readthedocs.io,37,15
briansimulator.org,29,11
Bing,18,11
chatgpt.com,11,8
DuckDuckGo,11,2
brian.discourse.group,8,5
open-neuromorphic.org,8,4
search.brave.com,8,4
