referrer,views_total,views_unique
Google,772,90
github.com,331,24
brian2.readthedocs.io,49,7
briansimulator.org,38,8
Bing,31,6
chatgpt.com,22,12
DuckDuckGo,19,3
ecosia.org,14,1
open-neuromorphic.org,10,3
cn.bing.com,7,6
