referrer,views_total,views_unique
Google,796,111
github.com,247,32
Bing,39,7
open-neuromorphic.org,17,5
brian2.readthedocs.io,12,6
neurostars.org,12,4
so.csdn.net,12,2
briansimulator.org,11,8
chatgpt.com,9,5
link.csdn.net,9,3
