referrer,views_total,views_unique
Google,323,88
github.com,75,24
briansimulator.org,27,12
open-neuromorphic.org,8,8
en.wikipedia.org,8,1
brian2.readthedocs.io,7,5
chatgpt.com,7,4
cn.bing.com,4,3
Bing,3,2
search.brave.com,3,1
