referrer,views_total,views_unique
Google,109,60
github.com,101,17
brian2.readthedocs.io,85,19
Bing,34,7
l.threads.com,25,18
briansimulator.org,13,7
brian.discourse.group,13,6
search.brave.com,11,4
jeuxvideo.com,10,3
chatgpt.com,9,7
