referrer,views_total,views_unique
Google,77,45
github.com,59,27
brian2.readthedocs.io,31,13
briansimulator.org,19,5
Bing,13,8
open-neuromorphic.org,7,3
chatgpt.com,4,4
en.wikipedia.org,4,2
perplexity.ai,3,2
DuckDuckGo,2,2
